Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/500009      getMatrixForVangrancy(std::vector<int, std::allocator<int> >) [58]
                0.00    0.00       4/500009      main [1]
                0.00    0.08  500000/500009      getXVectorMC(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [2]
[10]    17.9    0.00    0.08  500009         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [10]
                0.01    0.07  500009/500013      void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [9]
                0.00    0.00  500009/1000025     std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [122]
                0.00    0.00  500009/500009      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [131]
-----------------------------------------------
                0.01    0.06 2500026/2500026     double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [12]
[11]    16.7    0.01    0.06 2500026         double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [11]
                0.01    0.05 2500026/2500026     double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [15]
-----------------------------------------------
                0.00    0.07 2500026/2500026     double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [13]
[12]    16.7    0.00    0.07 2500026         double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [12]
                0.01    0.06 2500026/2500026     double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [11]
-----------------------------------------------
                0.00    0.07 2500026/2500026     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [7]
[13]    16.7    0.00    0.07 2500026         double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [13]
                0.00    0.07 2500026/2500026     double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [12]
-----------------------------------------------
                0.01    0.06  500013/500013      void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [9]
[14]    15.5    0.01    0.06  500013         void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [14]
                0.01    0.05  500013/500013      void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [16]
-----------------------------------------------
                0.01    0.05 2500026/2500026     double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [11]
[15]    14.3    0.01    0.05 2500026         double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [15]
                0.01    0.03 2500026/2500026     double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [21]
                0.01    0.00 5000052/5000052     std::_Miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [39]
-----------------------------------------------
                0.01    0.05  500013/500013      void std::_Destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [14]
[16]    13.1    0.01    0.05  500013         void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [16]
                0.00    0.04 2500032/2500032     void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [22]
                0.01    0.00 2500032/5000059     std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [36]
-----------------------------------------------
                0.01    0.04  500000/500000      getXVectorMC(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [2]
[17]    11.9    0.01    0.04  500000         vangrancy(int, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [17]
                0.03    0.00 11667376/11667546     std::vector<double, std::allocator<double> >::operator[](unsigned long) [24]
                0.01    0.00 11667376/11667511     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [33]
-----------------------------------------------
                0.03    0.01 3000024/3000024     std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*) [4]
[18]     9.5    0.03    0.01 3000024         bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [18]
                0.01    0.00 6000048/6000048     __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [34]
-----------------------------------------------
                0.02    0.02 2500041/2500041     std::vector<double, std::allocator<double> >::~vector() [20]
[19]     9.5    0.02    0.02 2500041         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [19]
                0.01    0.01 2500041/2500041     std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [27]
                0.00    0.00 2500041/2500041     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [108]
-----------------------------------------------
                0.00    0.00       1/2500041     std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [90]
                0.00    0.00       3/2500041     main [1]
                0.00    0.00       5/2500041     generateMatrixForVangrancy(std::vector<int, std::allocator<int> >) [59]
                0.00    0.04 2500032/2500041     void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [22]
[20]     9.5    0.00    0.04 2500041         std::vector<double, std::allocator<double> >::~vector() [20]
                0.02    0.02 2500041/2500041     std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [19]
                0.00    0.00 2500041/5000083     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [102]
                0.00    0.00 2500041/2500041     void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [110]
-----------------------------------------------
                0.01    0.03 2500026/2500026     double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [15]
[21]     9.5    0.01    0.03 2500026         double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [21]
                0.01    0.01 2500026/2500026     double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [28]
                0.00    0.01 5000052/5000052     std::_Niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [40]
                0.00    0.00 2500026/2500033     std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [116]
-----------------------------------------------
                0.00    0.04 2500032/2500032     void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [16]
[22]     9.5    0.00    0.04 2500032         void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [22]
                0.00    0.04 2500032/2500041     std::vector<double, std::allocator<double> >::~vector() [20]
-----------------------------------------------
                0.03    0.01 2500026/2500026     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [7]
[23]     8.3    0.03    0.01 2500026         std::vector<double, std::allocator<double> >::end() const [23]
                0.01    0.00 2500026/5000052     __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [37]
-----------------------------------------------
                0.00    0.00       5/11667546     printXMCInConsole(std::vector<double, std::allocator<double> >) [92]
                0.00    0.00       5/11667546     getXVectorMC(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [2]
                0.00    0.00      25/11667546     getMaxSumInMatrixByCol(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [78]
                0.00    0.00      25/11667546     getMaxSumInMatrixByRow(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [79]
                0.00    0.00      25/11667546     generateMatrixForVangrancy(std::vector<int, std::allocator<int> >) [59]
                0.00    0.00      30/11667546     printMatrixInConsole(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [77]
                0.00    0.00      55/11667546     getMatrixForVangrancy(std::vector<int, std::allocator<int> >) [58]
                0.03    0.00 11667376/11667546     vangrancy(int, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [17]
[24]     7.1    0.03    0.00 11667546         std::vector<double, std::allocator<double> >::operator[](unsigned long) [24]
-----------------------------------------------
                0.00    0.00       7/2500033     std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [80]
                0.01    0.02 2500026/2500033     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [7]
[25]     7.1    0.01    0.02 2500033         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [25]
                0.00    0.01 2500033/2500033     std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [43]
                0.00    0.01 2500033/2500034     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [41]
-----------------------------------------------
                0.00    0.00       1/5000068     std::_Vector_base<double, std::allocator<double> >::get_allocator() const [93]
                0.00    0.00       7/5000068     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double>&&) [86]
                0.01    0.01 2500026/5000068     std::allocator<double> const std::allocator_traits<std::allocator<double> >::_S_select<std::allocator<double> const, void>(std::allocator<double> const&, ...) [31]
                0.01    0.01 2500034/5000068     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [41]
[26]     4.8    0.01    0.01 5000068         std::allocator<double>::allocator(std::allocator<double> const&) [26]
                0.01    0.00 5000068/5000068     __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [35]
-----------------------------------------------
                0.01    0.01 2500041/2500041     std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [19]
[27]     4.8    0.01    0.01 2500041         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [27]
                0.01    0.00 2500033/2500033     std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [44]
-----------------------------------------------
                0.01    0.01 2500026/2500026     double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [21]
[28]     4.8    0.01    0.01 2500026         double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [28]
                0.01    0.00 2500026/2500026     double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [46]
-----------------------------------------------
                0.00    0.02 2500026/2500026     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [7]
[29]     4.8    0.00    0.02 2500026         __gnu_cxx::__alloc_traits<std::allocator<double> >::_S_select_on_copy(std::allocator<double> const&) [29]
                0.00    0.02 2500026/2500026     std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [30]
-----------------------------------------------
                0.00    0.02 2500026/2500026     __gnu_cxx::__alloc_traits<std::allocator<double> >::_S_select_on_copy(std::allocator<double> const&) [29]
[30]     4.8    0.00    0.02 2500026         std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [30]
                0.01    0.01 2500026/2500026     std::allocator<double> const std::allocator_traits<std::allocator<double> >::_S_select<std::allocator<double> const, void>(std::allocator<double> const&, ...) [31]
-----------------------------------------------
                0.01    0.01 2500026/2500026     std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [30]
[31]     4.8    0.01    0.01 2500026         std::allocator<double> const std::allocator_traits<std::allocator<double> >::_S_select<std::allocator<double> const, void>(std::allocator<double> const&, ...) [31]
                0.01    0.01 2500026/5000068     std::allocator<double>::allocator(std::allocator<double> const&) [26]
-----------------------------------------------
                0.01    0.01 2500026/2500026     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [7]
[32]     3.6    0.01    0.01 2500026         std::vector<double, std::allocator<double> >::begin() const [32]
                0.01    0.00 2500026/5000052     __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [37]
-----------------------------------------------
                0.00    0.00      25/11667511     getMaxSumInMatrixByCol(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [78]
                0.00    0.00      25/11667511     getMaxSumInMatrixByRow(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [79]
                0.00    0.00      30/11667511     printMatrixInConsole(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [77]
                0.00    0.00      55/11667511     getMatrixForVangrancy(std::vector<int, std::allocator<int> >) [58]
                0.01    0.00 11667376/11667511     vangrancy(int, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [17]
[33]     2.4    0.01    0.00 11667511         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [33]
-----------------------------------------------
                0.01    0.00 6000048/6000048     bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [18]
[34]     2.4    0.01    0.00 6000048         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [34]
-----------------------------------------------
                0.01    0.00 5000068/5000068     std::allocator<double>::allocator(std::allocator<double> const&) [26]
[35]     2.4    0.01    0.00 5000068         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [35]
-----------------------------------------------
                0.00    0.00       7/5000059     std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [81]
                0.01    0.00 2500020/5000059     std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*) [4]
                0.01    0.00 2500032/5000059     void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [16]
[36]     2.4    0.01    0.00 5000059         std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [36]
-----------------------------------------------
                0.01    0.00 2500026/5000052     std::vector<double, std::allocator<double> >::begin() const [32]
                0.01    0.00 2500026/5000052     std::vector<double, std::allocator<double> >::end() const [23]
[37]     2.4    0.01    0.00 5000052         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [37]
-----------------------------------------------
                0.01    0.00 5000052/5000052     std::_Niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [40]
[38]     2.4    0.01    0.00 5000052         std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [38]
                0.00    0.00 5000052/5000052     __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [105]
-----------------------------------------------
                0.01    0.00 5000052/5000052     double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [15]
[39]     2.4    0.01    0.00 5000052         std::_Miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [39]
                0.00    0.00 5000052/5000052     std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, false>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [106]
-----------------------------------------------
                0.00    0.01 5000052/5000052     double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [21]
[40]     2.4    0.00    0.01 5000052         std::_Niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [40]
                0.01    0.00 5000052/5000052     std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [38]
-----------------------------------------------
                0.00    0.00       1/2500034     std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [94]
                0.00    0.01 2500033/2500034     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [25]
[41]     2.4    0.00    0.01 2500034         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [41]
                0.01    0.01 2500034/5000068     std::allocator<double>::allocator(std::allocator<double> const&) [26]
-----------------------------------------------
                0.00    0.01 2500033/2500033     std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [43]
[42]     2.4    0.00    0.01 2500033         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [42]
                0.01    0.00 2500033/2500033     std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [45]
-----------------------------------------------
                0.00    0.01 2500033/2500033     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [25]
[43]     2.4    0.00    0.01 2500033         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [43]
                0.00    0.01 2500033/2500033     std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [42]
-----------------------------------------------
                0.01    0.00 2500033/2500033     std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [27]
[44]     2.4    0.01    0.00 2500033         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [44]
                0.00    0.00 2500033/2500033     __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [112]
-----------------------------------------------
                0.01    0.00 2500033/2500033     std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [42]
[45]     2.4    0.01    0.00 2500033         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [45]
                0.00    0.00 2500033/2500033     __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [113]
-----------------------------------------------
                0.01    0.00 2500026/2500026     double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [28]
[46]     2.4    0.01    0.00 2500026         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [46]
-----------------------------------------------
                0.00    0.00       2/500014      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::get_allocator() const [85]
                0.00    0.00       8/500014      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [62]
                0.01    0.00  500004/500014      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [3]
[47]     2.4    0.01    0.00  500014         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() const [47]
-----------------------------------------------
                0.01    0.00  500004/500004      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [3]
[48]     2.4    0.01    0.00  500004         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() const [48]
                0.00    0.00  500004/1000008     __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::__normal_iterator(std::vector<double, std::allocator<double> > const* const&) [127]
-----------------------------------------------
                0.01    0.00       6/6           std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [50]
[49]     2.4    0.01    0.00       6         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [49]
-----------------------------------------------
                0.00    0.01       6/6           std::_Niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [51]
[50]     2.4    0.00    0.01       6         std::_Iter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::_S_base(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [50]
